epoch,train_loss,train_hard_loss,train_soft_loss,val_auc,val_f1,val_miss_rate,val_false_alarm_rate,val_accuracy,learning_rate,time
1,2.8898093074055042,0.6608220859099243,6.233289989374452,0.9993429601234549,0.7028698841976552,0.4579392594647067,0.00012580442250931438,0.8814549106822585,0.001,49.18802499771118
2,2.853526915534068,0.647716074676837,6.162243010634083,0.9993344469231668,0.6904039945528825,0.47269449452225765,7.741810615957807e-05,0.8776741516608078,0.001,45.24636268615723
3,2.850474064632998,0.6466998417498702,6.156135215597637,0.9994369488822221,0.6729470643434102,0.4928026625988074,6.774084288963081e-05,0.8724800918286821,0.001,45.025020360946655
4,2.8492060940144426,0.6466657645621542,6.1530164257954745,0.9994346701423757,0.6986847565266026,0.4629593676327832,8.709536942952533e-05,0.8801850921873879,0.001,44.99040961265564
5,2.8497850935337907,0.6474498086056467,6.153287851204307,0.9994013861810682,0.6798096284092989,0.48498127860213563,5.806357961968355e-05,0.8745103665973168,0.001,45.48667597770691
6,2.849032161599499,0.6469061389818029,6.152221061415592,0.9994978634364765,0.6586191503608363,0.5089446678685342,3.8709053079789036e-05,0.8683262787861397,0.001,44.66114020347595
7,2.847765225475117,0.6464542973849733,6.149731466325663,0.9995564022232691,0.6702925938900054,0.4958258216613507,5.806357961968355e-05,0.8717052873233374,0.001,46.09752345085144
8,2.84906455621881,0.6475881004737596,6.151279089814525,0.999459901214212,0.6583696097034639,0.5092220219109693,3.8709053079789036e-05,0.8682545376282373,0.001,45.171003103256226
9,2.8484606641834067,0.6473587453365326,6.1501133401515125,0.9996865907372567,0.6715175183288509,0.4944667868534184,3.8709053079789036e-05,0.8720711672286391,0.001,43.66178321838379
10,2.848226337109582,0.6470432129956908,6.150000822746147,0.9997355861937808,0.6526791719602422,0.5155456940784912,1.9354526539894518e-05,0.8666331874596456,0.001,45.550363302230835
11,2.8496403189028725,0.6483667225150739,6.151550583920236,0.9997526664091207,0.6711382188726529,0.4949105533213147,2.9031789809841776e-05,0.8719635554917856,0.001,45.94061279296875
12,2.8476870726730863,0.6469021555730852,6.148864301584535,0.9995564944196338,0.6930535167364396,0.46967133545971435,2.9031789809841776e-05,0.8784920008608939,0.001,45.63404083251953
13,2.8501549656108276,0.6487631742226876,6.152242498882746,0.9997447300064684,0.6464327946393378,0.5223963389266398,1.9354526539894518e-05,0.8648611808594591,0.001,45.826608180999756
14,2.848849486496489,0.6477790404174287,6.1504549737704,0.9997441925298438,0.6577321122775668,0.5099708778255443,9.677263269947259e-06,0.8680823588492719,0.001,46.573816537857056
15,2.8482191401012873,0.6475584926241535,6.149209923663382,0.9998077854757268,0.6585932994772774,0.5090278740812647,0.0,0.8683334529019299,0.001,46.08654832839966
16,2.848317714060767,0.6474820077419281,6.1495711116467495,0.9998419506034557,0.6507877109605957,0.5176535848009984,0.0,0.8661023028911686,0.001,45.82929229736328
17,2.8477053480633234,0.6473338321103888,6.1482624684349965,0.9997208954344461,0.6888238395665534,0.4746082374150603,2.9031789809841776e-05,0.8772150082502331,0.001,45.73562264442444
18,2.8483401981450744,0.6474651987269774,6.149652509366051,0.9996642557317269,0.6742411707388818,0.4914158923866315,9.677263269947259e-06,0.872881842312935,0.001,46.63667273521423
19,2.849369689569635,0.648073822259903,6.1513133089421155,0.9998536882608872,0.6477008476483385,0.5210373041187075,0.0,0.8652270607647607,0.001,46.58648896217346
20,2.8463999032974243,0.6462500615645264,6.14662449238664,0.9998292301891402,0.648537211612347,0.5201220357786714,0.0,0.8654638065858383,0.001,45.948819160461426
